







step,loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/reward_func/mean,rewards/reward_func/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,epoch
980,0.0058,0.2723938524723053,3.688370846730976e-06,5184177.0,166.05625,99.2,276.0,0.0,166.05625,99.2,276.0,0.78125,0.31037352085113523,0.78125,0.22998939603567123,0.45,0.052260645758360626,0.226046877913177,0.0,0.0,0.0,0.0,0.0,0.26
990,-0.0138,0.4100731909275055,3.6749732047159704e-06,5232271.0,162.3375,89.2,295.0,0.00625,160.12916717529296,89.2,278.5,0.7875,0.28639487624168397,0.7875,0.22470125555992126,0.55,0.042369144642725586,0.23169485703110695,0.0,0.0,0.0,0.0,0.0,0.27
1000,-0.0215,0.013690481893718243,3.6615755627009645e-06,5283984.0,183.75625,101.9,338.9,0.00625,182.1116683959961,101.9,326.7,0.65,0.3981248527765274,0.65,0.2422031581401825,0.4,0.03982191910035908,0.23347220048308373,0.0,0.0,0.0,0.0,0.0,0.27
1010,0.0306,0.4202008545398712,3.6481779206859595e-06,5340716.0,207.575,122.5,375.4,0.04375,195.12178955078124,122.5,328.3,0.54375,0.449449360370636,0.54375,0.2988167852163315,0.25,0.03620600062422454,0.23836220614612103,0.0,0.0,0.0,0.0,0.0,0.27
1020,0.0272,0.4051207900047302,3.634780278670954e-06,5391705.0,183.28125,113.9,299.3,0.0,183.28125,113.9,299.3,0.74375,0.4000654101371765,0.74375,0.2508221805095673,0.45,0.03736022538505494,0.21202820651233195,0.0,0.0,0.0,0.0,0.0,0.27
1030,0.0414,0.30889570713043213,3.621382636655949e-06,5441829.0,174.625,106.2,304.7,0.00625,172.4054168701172,106.2,282.3,0.7125,0.41052631139755247,0.7125,0.3074358105659485,0.3,0.0384921342600137,0.23323360569775103,0.0,0.0,0.0,0.0,0.0,0.28
1040,0.0129,0.033285580575466156,3.6079849946409435e-06,5491227.0,171.6375,103.4,275.6,0.0,171.6375,103.4,275.6,0.79375,0.17136113941669465,0.79375,0.1592787191271782,0.65,0.0358184470795095,0.18958604000508786,0.0,0.0,0.0,0.0,0.0,0.28
1050,0.0352,0.30568942427635193,3.5945873526259384e-06,5538823.0,158.425,87.6,319.6,0.0,158.425,87.6,319.6,0.85625,0.31793665885925293,0.85625,0.20179529786109923,0.55,0.036097386525943874,0.22151664178818464,0.0,0.0,0.0,0.0,0.0,0.28
1060,-0.0128,0.295986533164978,3.581189710610933e-06,5589098.0,167.96875,102.4,279.5,0.0,167.96875,102.4,279.5,0.68125,0.3580966055393219,0.68125,0.29249401688575744,0.35,0.050028543826192616,0.24821017384529115,0.0,0.0,0.0,0.0,0.0,0.28
1070,0.0445,0.3772217631340027,3.567792068595927e-06,5637105.0,155.74375,96.5,273.8,0.0,155.74375,96.5,273.8,0.85,0.29329527020454405,0.85,0.22537415027618407,0.45,0.036364835174754265,0.24181578252464533,0.0,0.0,0.0,0.0,0.0,0.29
1080,0.0423,0.5504387617111206,3.554394426580922e-06,5696320.0,208.34375,112.8,400.7,0.025,200.31137237548828,112.8,356.2,0.6,0.41589423418045046,0.6,0.24893497079610824,0.45,0.02949601737782359,0.2662433197721839,0.0,0.0,0.0,0.0,0.0,0.29
1090,0.0232,0.4531385898590088,3.5409967845659165e-06,5746093.0,170.53125,94.9,317.4,0.00625,168.5616683959961,94.9,309.3,0.7875,0.34229500591754913,0.7875,0.2762843295931816,0.35,0.031283984147012237,0.2216960970312357,0.0,0.0,0.0,0.0,0.0,0.29
1100,0.0188,0.501966655254364,3.5275991425509115e-06,5792065.0,145.925,82.0,279.2,0.00625,143.70166778564453,82.0,265.3,0.70625,0.44555138051509857,0.70625,0.31521636098623274,0.25,0.036818000162020324,0.2660004526376724,0.0,0.0,0.0,0.0,0.0,0.29
1110,-0.0225,0.011944095604121685,3.514201500535906e-06,5845590.0,182.83125,110.1,316.5,0.01875,177.11541900634765,110.1,283.2,0.71875,0.3955281525850296,0.71875,0.27311509400606154,0.4,0.03114793449640274,0.2403469905257225,0.0,0.0,0.0,0.0,0.0,0.3
1120,0.0152,0.3855070173740387,3.500803858520901e-06,5895189.0,168.54375,88.5,339.0,0.0125,164.29958572387696,88.5,304.4,0.7125,0.4116082817316055,0.7125,0.35263860672712327,0.25,0.03070619315840304,0.2456455808132887,0.0,0.0,0.0,0.0,0.0,0.3
1130,0.0108,0.35895678400993347,3.4874062165058955e-06,5946293.0,172.2,102.0,302.5,0.00625,170.3616683959961,102.0,287.2,0.74375,0.31986945271492007,0.74375,0.25587078034877775,0.4,0.03213981613516807,0.21833795085549354,0.0,0.0,0.0,0.0,0.0,0.3
1140,-0.0219,0.4901100993156433,3.4740085744908896e-06,5995441.0,164.275,91.0,272.3,0.0125,160.73125152587892,91.0,254.9,0.675,0.4030448794364929,0.675,0.2962645202875137,0.35,0.03415995235554874,0.22445762101560832,0.0,0.0,0.0,0.0,0.0,0.31
1150,0.0076,0.3762410581111908,3.4606109324758845e-06,6049004.0,188.26875,109.4,349.5,0.01875,182.28833618164063,109.4,306.4,0.675,0.378536581993103,0.675,0.21231172531843184,0.5,0.03449318525381386,0.2736555658280849,0.0,0.0,0.0,0.0,0.0,0.31
1160,0.0218,0.6669946908950806,3.447213290460879e-06,6101897.0,187.03125,92.6,346.5,0.0125,183.20416870117188,92.6,322.3,0.61875,0.3806879907846451,0.61875,0.2567155197262764,0.4,0.03701990903355181,0.28417181707918643,0.0,0.0,0.0,0.0,0.0,0.31
1170,-0.0022,0.010493308305740356,3.433815648445874e-06,6159393.0,204.65,123.7,338.6,0.025,197.53715057373046,123.7,316.4,0.5375,0.3812055230140686,0.5375,0.2983912855386734,0.3,0.03684659511782229,0.2728171948343515,0.0,0.0,0.0,0.0,0.0,0.31
1180,0.0356,0.46279585361480713,3.4204180064308685e-06,6213465.0,188.75,107.9,368.9,0.01875,183.78143005371095,107.9,340.9,0.64375,0.4448078602552414,0.64375,0.26407056748867036,0.4,0.041769626131281254,0.28261417113244536,0.0,0.0,0.0,0.0,0.0,0.32
1190,-0.0093,0.4720591902732849,3.407020364415863e-06,6266687.0,186.0375,110.8,326.6,0.00625,184.2745849609375,110.8,320.5,0.78125,0.3892513900995255,0.78125,0.2870222613215446,0.35,0.04026946788653731,0.23931065984070302,0.0,0.0,0.0,0.0,0.0,0.32
1200,0.0117,0.012965532951056957,3.393622722400858e-06,6320194.0,186.76875,104.1,313.8,0.0,186.76875,104.1,313.8,0.70625,0.370406174659729,0.70625,0.24450568556785585,0.45,0.033976095542311666,0.23216904774308206,0.0,0.0,0.0,0.0,0.0,0.32
1210,0.0257,0.3326926529407501,3.380225080385852e-06,6373290.0,192.0,101.9,360.9,0.0125,187.82166900634766,101.9,320.5,0.65,0.37909155189990995,0.65,0.3084743574261665,0.3,0.03980893166735768,0.28490225225687027,0.0,0.0,0.0,0.0,0.0,0.32
1220,-0.0167,0.014154177159070969,3.366827438370847e-06,6424504.0,176.3875,99.0,329.4,0.00625,174.4566680908203,99.0,309.6,0.8,0.3538601279258728,0.8,0.19906334280967714,0.55,0.04162432076409459,0.2452480286359787,0.0,0.0,0.0,0.0,0.0,0.33
1230,0.0212,0.39857664704322815,3.3534297963558415e-06,6477334.0,189.1875,116.7,291.6,0.0,189.1875,116.7,291.6,0.6625,0.4003231316804886,0.6625,0.30342576205730437,0.35,0.03620669427327812,0.24465365782380105,0.0,0.0,0.0,0.0,0.0,0.33
1240,0.005,0.549687922000885,3.3400321543408365e-06,6527333.0,172.49375,98.6,276.8,0.0,172.49375,98.6,276.8,0.76875,0.311183562874794,0.76875,0.25355021506547926,0.45,0.030535495048388837,0.252134171128273,0.0,0.0,0.0,0.0,0.0,0.33
1250,0.0256,0.43128249049186707,3.326634512325831e-06,6581450.0,197.83125,111.0,355.3,0.0125,194.53291931152344,111.0,336.4,0.7125,0.37909155189990995,0.7125,0.3120549753308296,0.3,0.033456131676211955,0.248744722828269,0.0,0.0,0.0,0.0,0.0,0.33
1260,-0.0035,0.20499925315380096,3.313236870310825e-06,6633948.0,189.1625,98.9,356.1,0.01875,183.32708587646485,98.9,306.0,0.6125,0.3637802630662918,0.6125,0.21042843610048295,0.5,0.031338504934683445,0.259942340105772,0.0,0.0,0.0,0.0,0.0,0.34
1270,0.017,0.2587856650352478,3.29983922829582e-06,6686730.0,185.1875,105.9,330.4,0.0,185.1875,105.9,330.4,0.69375,0.37148860692977903,0.69375,0.1946340560913086,0.55,0.03550957986153662,0.25097012184560297,0.0,0.0,0.0,0.0,0.0,0.34
1280,0.0267,0.41726264357566833,3.2864415862808146e-06,6736430.0,168.325,87.4,347.2,0.00625,166.30916748046874,87.4,334.1,0.65625,0.4074549525976181,0.65625,0.23168672621250153,0.45,0.03765365697909147,0.27289267666637895,0.0,0.0,0.0,0.0,0.0,0.34
1290,0.0206,0.3436968922615051,3.2730439442658095e-06,6789044.0,181.1375,114.8,325.6,0.0125,177.31291961669922,114.8,285.9,0.69375,0.417401385307312,0.69375,0.3497128427028656,0.25,0.03066674773581326,0.2618667628616095,0.0,0.0,0.0,0.0,0.0,0.35
1300,0.027,0.429935485124588,3.259646302250804e-06,6840923.0,181.14375,99.4,351.8,0.0125,177.08208465576172,99.4,321.8,0.78125,0.3879913091659546,0.78125,0.29079668670892717,0.35,0.029657872929237782,0.21167572326958178,0.0,0.0,0.0,0.0,0.0,0.35
1310,0.0107,0.48751842975616455,3.246248660235799e-06,6890545.0,172.3875,97.0,301.5,0.00625,170.6495849609375,97.0,292.1,0.7,0.4084364950656891,0.7,0.37286227196455,0.2,0.0357528071384877,0.2515976715832949,0.0,0.0,0.0,0.0,0.0,0.35
1320,0.0146,0.49623093008995056,3.2328510182207935e-06,6943104.0,188.19375,98.2,373.1,0.0125,184.47291946411133,98.2,356.0,0.7,0.33918528258800507,0.7,0.17865371853113174,0.6,0.03341579728294164,0.24070406183600426,0.0,0.0,0.0,0.0,0.0,0.35
1330,0.0479,0.007593431044369936,3.2194533762057876e-06,6995651.0,181.41875,99.5,334.4,0.00625,179.53833465576173,99.5,333.5,0.66875,0.44216475188732146,0.66875,0.27227035611867906,0.4,0.03446270553395152,0.25966626703739165,0.0,0.0,0.0,0.0,0.0,0.36
1340,0.0167,0.48745304346084595,3.2060557341907826e-06,7047395.0,174.25,95.3,322.2,0.00625,172.1620849609375,95.3,301.4,0.68125,0.4514560252428055,0.68125,0.3423577964305878,0.25,0.03403345793485642,0.23865521103143691,0.0,0.0,0.0,0.0,0.0,0.36
1350,0.0638,0.4577212333679199,3.192658092175777e-06,7096588.0,171.15625,103.1,306.1,0.00625,169.50833435058593,103.1,304.4,0.675,0.3856482893228531,0.675,0.24578377604484558,0.4,0.0323536298237741,0.23722254261374473,0.0,0.0,0.0,0.0,0.0,0.36
1360,0.0514,0.020793134346604347,3.179260450160772e-06,7147066.0,172.8875,97.3,334.4,0.00625,171.12708435058593,97.3,330.7,0.7625,0.3344827055931091,0.7625,0.23229192644357682,0.5,0.031444382527843116,0.2596391770988703,0.0,0.0,0.0,0.0,0.0,0.36
1370,0.0062,0.3433786928653717,3.1658628081457666e-06,7199614.0,182.825,94.9,335.8,0.00625,180.78875122070312,94.9,312.8,0.65625,0.4398878335952759,0.65625,0.35645877122879027,0.2,0.036753553175367416,0.2779903806746006,0.0,0.0,0.0,0.0,0.0,0.37
1380,0.0106,0.45604193210601807,3.1524651661307615e-06,7247970.0,166.725,102.4,291.3,0.0,166.725,102.4,291.3,0.7875,0.35668825209140775,0.7875,0.2689292788505554,0.35,0.034811376500874756,0.21845557428896428,0.0,0.0,0.0,0.0,0.0,0.37
1390,-0.0109,0.010292766615748405,3.139067524115756e-06,7297371.0,163.95625,91.6,307.3,0.00625,161.6362503051758,91.6,276.0,0.76875,0.22357390820980072,0.76875,0.14645975977182388,0.65,0.03248749962076545,0.22191818319261075,0.0,0.0,0.0,0.0,0.0,0.37
1400,-0.017,0.5629899501800537,3.12566988210075e-06,7346711.0,168.975,94.8,279.3,0.0,168.975,94.8,279.3,0.675,0.39457336962223055,0.675,0.27797380834817886,0.35,0.03652207725681365,0.251984354108572,0.0,0.0,0.0,0.0,0.0,0.38
1410,-0.0035,0.5121134519577026,3.112272240085745e-06,7397342.0,174.79375,97.1,318.2,0.0125,171.19625396728514,97.1,286.6,0.7625,0.2955767005681992,0.7625,0.23083806037902832,0.45,0.03593383044935763,0.22597104907035828,0.0,0.0,0.0,0.0,0.0,0.38
1420,0.0353,0.4069479703903198,3.0988745980707396e-06,7452601.0,197.66875,108.5,375.9,0.01875,191.83292083740236,108.5,325.6,0.71875,0.3530882209539413,0.71875,0.2598808273673058,0.35,0.03678955191280693,0.2212375894188881,0.0,0.0,0.0,0.0,0.0,0.38
1430,0.0465,0.5147467255592346,3.0854769560557345e-06,7500686.0,160.43125,103.9,258.6,0.00625,159.12041931152345,103.9,247.6,0.775,0.3103074163198471,0.775,0.20830167979001998,0.55,0.03760081185027957,0.25126248560845854,0.0,0.0,0.0,0.0,0.0,0.38
1440,0.0919,0.4421403706073761,3.072079314040729e-06,7550169.0,165.11875,85.8,329.0,0.0125,160.66083526611328,85.8,277.6,0.78125,0.36110139489173887,0.78125,0.2693485155701637,0.4,0.02893165317364037,0.24218485616147517,0.0,0.0,0.0,0.0,0.0,0.39
1450,-0.0058,0.3236888349056244,3.058681672025724e-06,7600085.0,164.625,96.7,275.8,0.0,164.625,96.7,275.8,0.7,0.4509491384029388,0.7,0.2819775938987732,0.4,0.035746070998720826,0.23756700195372105,0.0,0.0,0.0,0.0,0.0,0.39
1460,0.0248,0.5121568441390991,3.0452840300107185e-06,7647457.0,155.575,96.1,275.5,0.0,155.575,96.1,275.5,0.7375,0.40232459008693694,0.7375,0.2558668553829193,0.4,0.047392622521147135,0.23475830033421516,0.0,0.0,0.0,0.0,0.0,0.39
1470,0.0343,0.3417314887046814,3.0318863879957126e-06,7697802.0,170.15625,108.7,303.7,0.00625,167.84041748046874,108.7,277.8,0.6875,0.4131824642419815,0.6875,0.32213805615901947,0.3,0.03274419726803899,0.2541170783340931,0.0,0.0,0.0,0.0,0.0,0.39
1480,0.0171,0.4379678964614868,3.0184887459807076e-06,7754517.0,201.51875,114.8,318.4,0.0125,198.37053833007812,114.8,306.0,0.625,0.4138897120952606,0.625,0.3398196533322334,0.25,0.03139831139706075,0.26281397230923176,0.0,0.0,0.0,0.0,0.0,0.4
1490,0.0381,0.2794845402240753,3.005091103965702e-06,7806615.0,178.7125,105.1,305.6,0.00625,177.0558349609375,105.1,289.8,0.675,0.39821460247039797,0.675,0.27566109150648116,0.4,0.03232909115031361,0.2537073209881783,0.0,0.0,0.0,0.0,0.0,0.4
1500,0.0068,0.3848777413368225,2.991693461950697e-06,7857411.0,178.225,121.5,264.6,0.0,178.225,121.5,264.6,0.825,0.37006981372833253,0.825,0.2975386932492256,0.3,0.03292334997095168,0.21440817527472972,0.0,0.0,0.0,0.0,0.0,0.4
1510,0.0104,0.010552219115197659,2.9782958199356916e-06,7909240.0,176.78125,83.9,359.3,0.00625,174.38583374023438,83.9,330.8,0.65,0.3804745852947235,0.65,0.20830167979001998,0.55,0.036076467973180114,0.2766367867588997,0.0,0.0,0.0,0.0,0.0,0.4
1520,0.0153,0.030253970995545387,2.9648981779206865e-06,7957091.0,158.56875,98.6,238.2,0.0,158.56875,98.6,238.2,0.7125,0.3894828140735626,0.7125,0.2335739403963089,0.45,0.03579504289664328,0.2503466121852398,0.0,0.0,0.0,0.0,0.0,0.41
1530,0.0217,0.009904821403324604,2.951500535905681e-06,8009628.0,183.80625,98.1,351.5,0.01875,178.0808349609375,98.1,309.4,0.7,0.2961875438690186,0.7,0.19591214805841445,0.5,0.034294593567028644,0.2671045958995819,0.0,0.0,0.0,0.0,0.0,0.41
1540,0.0273,0.230951189994812,2.938102893890675e-06,8061780.0,182.6,96.5,322.5,0.00625,180.9125015258789,96.5,312.5,0.7,0.3840115785598755,0.7,0.23229192644357682,0.5,0.03239369122311473,0.23185526859015226,0.0,0.0,0.0,0.0,0.0,0.41
1550,0.012,0.00893181562423706,2.92470525187567e-06,8114289.0,180.08125,112.0,269.4,0.0,180.08125,112.0,269.4,0.83125,0.27721514105796813,0.83125,0.2630320206284523,0.4,0.03152145717758685,0.22024115677922965,0.0,0.0,0.0,0.0,0.0,0.42
1560,0.0181,0.3474389910697937,2.9113076098606646e-06,8165243.0,176.9125,95.0,299.2,0.0125,173.51785888671876,95.0,294.1,0.74375,0.3958111941814423,0.74375,0.28975814282894136,0.35,0.03453086828812957,0.2393763329833746,0.0,0.0,0.0,0.0,0.0,0.42
1570,-0.0118,0.3219433128833771,2.8979099678456596e-06,8215573.0,177.9125,100.7,293.7,0.0,177.9125,100.7,293.7,0.625,0.3692545682191849,0.625,0.29395807534456253,0.3,0.03770875467453152,0.2698369242250919,0.0,0.0,0.0,0.0,0.0,0.42
1580,0.0608,0.009796161204576492,2.884512325830654e-06,8263023.0,157.7625,96.6,305.3,0.0,157.7625,96.6,305.3,0.75625,0.2967020124197006,0.75625,0.18600484281778334,0.6,0.034933908632956444,0.2540147263556719,0.0,0.0,0.0,0.0,0.0,0.42
1590,0.0304,0.4898574948310852,2.871114683815649e-06,8313879.0,173.1,94.6,323.2,0.01875,167.47667083740234,94.6,275.7,0.69375,0.38396517038345335,0.69375,0.32554290592670443,0.2,0.04270299952477217,0.25195838920772073,0.0,0.0,0.0,0.0,0.0,0.43
1600,0.0836,0.4289605915546417,2.8577170418006436e-06,8366484.0,186.63125,89.7,346.7,0.0,186.63125,89.7,346.7,0.65625,0.4031976670026779,0.65625,0.30257709622383117,0.35,0.03505670614540577,0.2465849444270134,0.0,0.0,0.0,0.0,0.0,0.43
1610,-0.0139,0.338509202003479,2.8443193997856377e-06,8416864.0,171.575,99.2,294.1,0.00625,169.56291809082032,99.2,272.3,0.73125,0.2873140811920166,0.73125,0.2354533076286316,0.45,0.031682031531818214,0.2408726718276739,0.0,0.0,0.0,0.0,0.0,0.43
1620,-0.0121,0.5163049697875977,2.8309217577706326e-06,8467549.0,171.08125,99.2,297.6,0.00625,168.97083435058593,99.2,267.8,0.73125,0.33825112581253053,0.73125,0.2194768950343132,0.5,0.03237222754396498,0.24977758452296256,0.0,0.0,0.0,0.0,0.0,0.43
1630,0.0271,0.015259137377142906,2.817524115755627e-06,8521864.0,196.26875,100.5,353.2,0.01875,190.6437515258789,100.5,345.8,0.7,0.3498520076274872,0.7,0.24997351467609405,0.45,0.03363362327218056,0.23314074724912642,0.0,0.0,0.0,0.0,0.0,0.44
1640,0.0453,0.2929421663284302,2.804126473740622e-06,8573866.0,186.7625,102.9,319.5,0.0125,182.99666900634764,102.9,297.1,0.65,0.4296237587928772,0.65,0.3011193111538887,0.3,0.04058501082472503,0.30043863914906976,0.0,0.0,0.0,0.0,0.0,0.44
1650,-0.0062,0.0067795380018651485,2.7907288317256166e-06,8626428.0,181.5125,94.2,305.4,0.0,181.5125,94.2,305.4,0.73125,0.38969975113868716,0.73125,0.21042451411485671,0.5,0.03143238162156194,0.2260095302015543,0.0,0.0,0.0,0.0,0.0,0.44
1660,0.0289,0.3674865663051605,2.7773311897106107e-06,8680240.0,195.825,110.1,335.3,0.00625,193.69791717529296,110.1,328.1,0.63125,0.4414181649684906,0.63125,0.1510789304971695,0.65,0.029316439386457206,0.22431397065520287,0.0,0.0,0.0,0.0,0.0,0.44
1670,0.0162,0.5322165489196777,2.7639335476956056e-06,8731294.0,176.0375,100.7,312.8,0.0,176.0375,100.7,312.8,0.64375,0.41901486814022065,0.64375,0.21273095905780792,0.55,0.037141646211966875,0.2926552828401327,0.0,0.0,0.0,0.0,0.0,0.45
1680,0.0598,0.013618060387670994,2.7505359056806e-06,8781807.0,173.30625,107.3,294.1,0.00625,171.35916748046876,107.3,271.4,0.76875,0.35072815120220185,0.76875,0.26892535388469696,0.35,0.0357585275080055,0.2288214871659875,0.0,0.0,0.0,0.0,0.0,0.45
1690,0.0047,0.31470823287963867,2.737138263665595e-06,8834224.0,185.45625,98.9,317.3,0.0,185.45625,98.9,317.3,0.79375,0.345065301656723,0.79375,0.21947689205408097,0.5,0.03604331002570689,0.256840281561017,0.0,0.0,0.0,0.0,0.0,0.45
1700,0.026,0.49040982127189636,2.7237406216505896e-06,8883989.0,164.08125,92.5,280.4,0.0,164.08125,92.5,280.4,0.8,0.35268319845199586,0.8,0.25459268540143964,0.45,0.03151394869200885,0.2535536285489798,0.0,0.0,0.0,0.0,0.0,0.46
1710,0.0152,0.3963060975074768,2.7103429796355846e-06,8932432.0,161.86875,92.9,251.5,0.0,161.86875,92.9,251.5,0.88125,0.2642691284418106,0.88125,0.20137998461723328,0.5,0.03232656773179769,0.242795517668128,0.0,0.0,0.0,0.0,0.0,0.46
1720,0.0165,0.3084094226360321,2.696945337620579e-06,8987795.0,195.16875,114.9,307.5,0.0,195.16875,114.9,307.5,0.6,0.4165283054113388,0.6,0.34509760290384295,0.25,0.03860807148739696,0.25973441638052464,0.0,0.0,0.0,0.0,0.0,0.46
1730,0.015,0.0066728973761200905,2.683547695605573e-06,9040017.0,183.1375,102.3,331.7,0.00625,181.48041839599608,102.3,319.2,0.66875,0.357096341252327,0.66875,0.2390417754650116,0.45,0.03357234848663211,0.255868261307478,0.0,0.0,0.0,0.0,0.0,0.46
1740,-0.0024,0.26871243119239807,2.670150053590568e-06,9093792.0,189.39375,105.7,341.6,0.0125,186.2250015258789,105.7,325.1,0.6875,0.328371262550354,0.6875,0.21904353946447372,0.55,0.034370461478829384,0.28096076659858227,0.0,0.0,0.0,0.0,0.0,0.47
1750,0.0184,0.4614325761795044,2.6567524115755627e-06,9147849.0,193.50625,111.0,331.0,0.0,193.50625,111.0,331.0,0.70625,0.3947181135416031,0.70625,0.34424893409013746,0.25,0.033301200810819866,0.28323719277977943,0.0,0.0,0.0,0.0,0.0,0.47
1760,0.0016,0.36850401759147644,2.6433547695605576e-06,9197438.0,168.08125,96.1,296.5,0.00625,165.90208435058594,96.1,277.5,0.71875,0.35528296828269956,0.71875,0.26619732677936553,0.35,0.034907279442995785,0.24866565838456153,0.0,0.0,0.0,0.0,0.0,0.47
1770,0.0158,0.32760438323020935,2.629957127545552e-06,9252575.0,190.30625,99.7,352.8,0.0125,186.29000244140624,99.7,322.0,0.75625,0.40537271797657015,0.75625,0.2739676833152771,0.4,0.032414801372215155,0.28651469871401786,0.0,0.0,0.0,0.0,0.0,0.47
1780,0.0299,0.33705979585647583,2.616559485530547e-06,9300694.0,168.59375,95.5,304.2,0.0,168.59375,95.5,304.2,0.7875,0.3296237587928772,0.7875,0.23083806186914443,0.45,0.03661096291616559,0.2764658533036709,0.0,0.0,0.0,0.0,0.0,0.48
1790,0.0557,0.5233445167541504,2.6031618435155416e-06,9357787.0,208.63125,122.1,362.8,0.00625,206.73875122070314,122.1,347.3,0.7125,0.4277296096086502,0.7125,0.3701263964176178,0.2,0.035949874599464235,0.27648807540535925,0.0,0.0,0.0,0.0,0.0,0.48
1800,0.0231,0.016930609941482544,2.5897642015005357e-06,9409737.0,183.5375,101.6,321.2,0.00625,181.61000061035156,101.6,311.4,0.7625,0.36124966740608216,0.7625,0.2535541370511055,0.45,0.03371891751885414,0.25143653340637684,0.0,0.0,0.0,0.0,0.0,0.48
1810,0.0182,0.40353265404701233,2.5763665594855307e-06,9463513.0,193.4,120.2,306.0,0.0,193.4,120.2,306.0,0.7125,0.34229193925857543,0.7125,0.3229906469583511,0.3,0.03390320762991905,0.23746575862169267,0.0,0.0,0.0,0.0,0.0,0.48
1820,0.0014,0.0337865836918354,2.562968917470525e-06,9518704.0,204.79375,117.4,344.0,0.0125,201.5745849609375,117.4,333.0,0.66875,0.3630166321992874,0.66875,0.27396768778562547,0.4,0.03630260550417006,0.24777697399258614,0.0,0.0,0.0,0.0,0.0,0.49
1830,0.0046,0.44667747616767883,2.54957127545552e-06,9569122.0,179.4125,93.9,312.3,0.01875,173.96595458984376,93.9,281.3,0.7625,0.3240620791912079,0.7625,0.15235702097415924,0.6,0.035045805876143275,0.24941215179860593,0.0,0.0,0.0,0.0,0.0,0.49
1840,0.0279,0.2805129289627075,2.5361736334405147e-06,9618853.0,170.81875,93.7,307.2,0.0125,167.12833557128906,93.7,283.8,0.775,0.3598590552806854,0.775,0.27081256955862043,0.35,0.033419818291440605,0.2665524683892727,0.0,0.0,0.0,0.0,0.0,0.49
1850,0.0023,0.012496504932641983,2.5227759914255096e-06,9673045.0,197.5,105.7,323.5,0.00625,195.89000091552734,105.7,320.8,0.80625,0.30419648587703707,0.80625,0.22998939752578734,0.45,0.03221715115942061,0.2643738124519587,0.0,0.0,0.0,0.0,0.0,0.5
1860,0.0737,0.3371344208717346,2.509378349410504e-06,9728683.0,201.4375,117.4,370.7,0.01875,196.42476348876954,117.4,335.9,0.74375,0.42660429775714875,0.74375,0.33331326991319654,0.25,0.03359777540899813,0.2878317628055811,0.0,0.0,0.0,0.0,0.0,0.5
1870,0.0273,0.30837342143058777,2.4959807073954986e-06,9782773.0,193.2625,115.7,307.8,0.0,193.2625,115.7,307.8,0.81875,0.27657562792301177,0.81875,0.19906726479530334,0.55,0.03187296045944095,0.25392615497112275,0.0,0.0,0.0,0.0,0.0,0.5
1880,0.0012,0.43792039155960083,2.482583065380493e-06,9834030.0,179.85625,111.0,279.7,0.00625,178.4683349609375,111.0,274.3,0.7625,0.34657482504844667,0.7625,0.31751888543367385,0.3,0.03228777574840933,0.2654106691479683,0.0,0.0,0.0,0.0,0.0,0.5
1890,-0.0128,0.33380410075187683,2.469185423365488e-06,9885299.0,176.18125,103.5,298.4,0.0,176.18125,103.5,298.4,0.775,0.37042391300201416,0.775,0.27524577975273135,0.35,0.040533947153016926,0.25221042111516,0.0,0.0,0.0,0.0,0.0,0.51
1900,0.0229,0.2243032157421112,2.4557877813504822e-06,9941979.0,211.55,107.3,369.7,0.03125,203.05164947509766,107.3,354.9,0.58125,0.3653767019510269,0.58125,0.27080237716436384,0.45,0.03293901970610023,0.2624297522008419,0.0,0.0,0.0,0.0,0.0,0.51
1910,0.0384,0.4146001636981964,2.442390139335477e-06,9995200.0,193.13125,96.2,324.1,0.0125,189.73839416503907,96.2,323.6,0.725,0.38837524354457853,0.725,0.26849985122680664,0.4,0.04679922638460994,0.25599939115345477,0.0,0.0,0.0,0.0,0.0,0.51
1920,-0.0019,0.29350006580352783,2.4289924973204717e-06,10050627.0,197.31875,121.9,322.0,0.00625,195.8175018310547,121.9,310.6,0.7625,0.3611371546983719,0.7625,0.29352864176034926,0.35,0.031485658953897655,0.20524137262254954,0.0,0.0,0.0,0.0,0.0,0.51
1930,0.03,0.345711350440979,2.4155948553054666e-06,10101077.0,174.1125,99.5,272.2,0.0,174.1125,99.5,272.2,0.85625,0.25534404814243317,0.85625,0.1700346902012825,0.55,0.036371296364814044,0.24016757383942605,0.0,0.0,0.0,0.0,0.0,0.52
1940,-0.0069,0.011152069084346294,2.402197213290461e-06,10155295.0,186.8625,115.3,306.6,0.00625,184.75291748046874,115.3,283.0,0.83125,0.2647613435983658,0.83125,0.22597935199737548,0.5,0.033888566726818684,0.239065258204937,0.0,0.0,0.0,0.0,0.0,0.52
1950,-0.0079,0.41797909140586853,2.3887995712754557e-06,10209299.0,192.175,121.8,300.2,0.0,192.175,121.8,300.2,0.70625,0.3667597323656082,0.70625,0.2762804016470909,0.35,0.03484379092697054,0.23713728822767735,0.0,0.0,0.0,0.0,0.0,0.52
