step,loss,grad_norm,learning_rate,num_tokens,completions/mean_length,completions/min_length,completions/max_length,completions/clipped_ratio,completions/mean_terminated_length,completions/min_terminated_length,completions/max_terminated_length,rewards/reward_func/mean,rewards/reward_func/std,reward,reward_std,frac_reward_zero_std,kl,entropy,clip_ratio/low_mean,clip_ratio/low_min,clip_ratio/high_mean,clip_ratio/high_max,clip_ratio/region_mean,epoch
956,0.3497,0.9693834781646729,2.7046740101220602e-05,4408442.0,172.5,147.25,194.75,0.25,151.14583587646484,147.25,156.5,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,11.83872988075018,3.062512345612049,0.0,0.0,0.0,0.0,0.0,0.51
957,0.7197,1.3880085945129395,2.701696933611194e-05,4413230.0,165.0,129.5,254.25,0.1875,137.10416793823242,129.5,148.0,0.75,0.39433756470680237,0.75,0.39433756470680237,0.25,8.002154596149921,2.4217727705836296,0.0,0.0,0.0,0.0,0.0,0.51
958,0.2346,0.037185315042734146,2.6987198571003276e-05,4417433.0,129.1875,107.75,175.75,0.0625,121.14583396911621,107.75,144.25,0.9375,0.125,0.9375,0.125,0.75,3.488493163138628,0.9332029595971107,0.0,0.0,0.0,0.0,0.0,0.52
959,0.118,1.1229602098464966,2.6957427805894615e-05,4421903.0,132.625,122.5,138.0,0.1875,127.5625,122.5,131.25,0.625,0.25,0.625,0.25,0.5,2.2526266872882843,0.8731547426432371,0.0,0.0,0.0,0.0,0.0,0.52
960,-0.0075,1.2084013223648071,2.6927657040785946e-05,4425663.0,103.5,99.75,106.25,0.0,103.5,99.75,106.25,0.9375,0.125,0.9375,0.125,0.75,0.2488391101360321,0.17737603187561035,0.0,0.0,0.0,0.0,0.0,0.52
961,0.2797,7.5236101150512695,2.6897886275677285e-05,4430360.0,133.5625,119.25,140.75,0.1875,121.9375,119.25,125.25,0.6875,0.125,0.6875,0.125,0.75,14.54706820845604,3.547759771347046,0.0,0.0,0.0,0.0,0.0,0.52
962,0.3595,4.8107709884643555,2.6868115510568627e-05,4435324.0,157.0,103.25,185.75,0.125,146.875,103.25,184.0,0.8125,0.125,0.8125,0.125,0.75,10.980598364025354,2.572647091001272,0.0,0.0,0.0,0.0,0.0,0.52
963,0.6059,5.024481773376465,2.683834474545996e-05,4441313.0,202.8125,151.0,256.0,0.375,158.0833396911621,151.0,165.0,0.5625,0.375,0.5625,0.375,0.25,18.788967490196228,4.247540056705475,0.0,0.0,0.0,0.0,0.0,0.52
964,0.5419,2.8608710765838623,2.6808573980351297e-05,4446756.0,181.1875,112.75,219.75,0.375,136.5625,112.75,160.25,0.1875,0.125,0.1875,0.125,0.75,28.658445835113525,5.949033141136169,0.0,0.0,0.0,0.0,0.0,0.52
965,0.6527,4.15107536315918,2.6778803215242632e-05,4451275.0,135.4375,106.5,194.25,0.125,119.77083587646484,106.5,144.25,0.6875,0.375,0.6875,0.375,0.25,14.151149660348892,3.297118119895458,0.0,0.0,0.0,0.0,0.0,0.52
966,0.0791,0.07738590985536575,2.674903245013397e-05,4455185.0,115.125,96.25,142.25,0.0,115.125,96.25,142.25,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.1923704631626606,0.3363881893455982,0.0,0.0,0.0,0.0,0.0,0.52
967,0.4788,4.3784027099609375,2.6719261685025303e-05,4460119.0,155.625,113.0,222.25,0.125,140.43750190734863,113.0,174.5,0.5,0.25,0.5,0.25,0.5,11.181754633784294,2.780369944870472,0.0,0.0,0.0,0.0,0.0,0.52
968,0.2319,8.422239303588867,2.6689490919916644e-05,4465079.0,174.25,114.75,214.5,0.1875,158.04166793823242,114.75,185.5,0.25,0.25,0.25,0.25,0.5,18.28001430630684,4.423657238483429,0.0,0.0,0.0,0.0,0.0,0.52
969,0.3391,6.347432613372803,2.6659720154807983e-05,4469603.0,140.75,121.75,160.5,0.125,132.0,121.75,145.25,0.6875,0.125,0.6875,0.125,0.75,12.448506981134415,2.88180073723197,0.0,0.0,0.0,0.0,0.0,0.52
970,0.1938,1.4185181856155396,2.6629949389699315e-05,4474985.0,185.875,165.25,207.25,0.25,181.4375,165.25,196.0,0.5,0.25,0.5,0.25,0.5,10.648141797631979,2.5048080179840326,0.0,0.0,0.0,0.0,0.0,0.52
971,0.093,0.009479222819209099,2.6600178624590653e-05,4479052.0,108.4375,95.0,132.75,0.0625,101.89583587646484,95.0,109.25,0.75,0.0,0.75,0.0,1.0,4.207655340433121,1.006801774725318,0.0,0.0,0.0,0.0,0.0,0.52
972,0.0923,3.4729690551757812,2.657040785948199e-05,4483503.0,126.4375,114.25,141.75,0.0625,122.64583587646484,114.25,129.25,0.75,0.25,0.75,0.25,0.5,4.3453162387013435,0.9413873348385096,0.0,0.0,0.0,0.0,0.0,0.52
973,0.1489,1.7985225915908813,2.6540637094373327e-05,4488244.0,150.8125,136.75,172.25,0.25,86.8125,72.75,108.25,0.5625,0.125,0.5625,0.125,0.75,4.442237224429846,1.286249059252441,0.0,0.0,0.0,0.0,0.0,0.52
974,0.1438,1.2158031463623047,2.6510866329264662e-05,4493550.0,174.875,148.0,198.0,0.0625,170.08333587646484,148.0,196.0,0.625,0.25,0.625,0.25,0.5,8.783186979591846,2.48408820386976,0.0,0.0,0.0,0.0,0.0,0.52
975,0.2038,3.918578863143921,2.6481095564156e-05,4498255.0,154.3125,125.25,189.75,0.125,140.8125,125.25,164.5,0.5,0.0,0.5,0.0,1.0,10.19014647230506,3.0820891074836254,0.0,0.0,0.0,0.0,0.0,0.52
976,0.3503,2.39510178565979,2.645132479904734e-05,4503214.0,160.6875,112.25,214.25,0.1875,135.02083587646484,112.25,169.75,0.375,0.25,0.375,0.25,0.5,11.600919339805841,4.454557018354535,0.0,0.0,0.0,0.0,0.0,0.53
977,0.0292,0.020326199010014534,2.642155403393867e-05,4508120.0,159.875,147.5,168.25,0.125,152.875,147.5,156.0,0.8125,0.125,0.8125,0.125,0.75,0.297381978482008,0.18460498983040452,0.0,0.0,0.0,0.0,0.0,0.53
978,0.22,1.7648468017578125,2.6391783268830013e-05,4512913.0,152.8125,107.75,196.75,0.125,140.60416793823242,107.75,177.0,0.3125,0.125,0.3125,0.125,0.75,9.492350809276104,3.8178242184221745,0.0,0.0,0.0,0.0,0.0,0.53
979,0.3011,2.998431444168091,2.6362012503721345e-05,4517961.0,168.75,139.0,224.25,0.0625,157.2083339691162,139.0,178.25,0.6875,0.41367512941360474,0.6875,0.41367512941360474,0.25,2.999081540852785,1.4291996955871582,0.0,0.0,0.0,0.0,0.0,0.53
980,0.2598,4.320603847503662,2.6332241738612683e-05,4522017.0,119.25,77.25,165.25,0.0625,110.97916793823242,77.25,165.25,0.5,0.0,0.5,0.0,1.0,12.751745700836182,4.830985374748707,0.0,0.0,0.0,0.0,0.0,0.53
981,0.3097,2.914757490158081,2.6302470973504018e-05,4525977.0,112.5,90.5,154.75,0.0625,103.20833396911621,90.5,119.75,0.75,0.25,0.75,0.25,0.5,4.77335399389267,2.2197189778089523,0.0,0.0,0.0,0.0,0.0,0.53
982,0.073,2.264906406402588,2.6272700208395357e-05,4530296.0,124.1875,103.75,145.75,0.0,124.1875,103.75,145.75,0.5,0.0,0.5,0.0,1.0,3.6238046251237392,1.6449461784213781,0.0,0.0,0.0,0.0,0.0,0.53
983,-0.0261,1.6510378122329712,2.6242929443286695e-05,4534170.0,106.875,100.0,118.75,0.0,106.875,100.0,118.75,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.492176566272974,0.2504023537039757,0.0,0.0,0.0,0.0,0.0,0.53
984,0.2971,2.4456324577331543,2.621315867817803e-05,4538917.0,164.9375,108.75,222.0,0.1875,142.29166793823242,108.75,167.5,0.5625,0.26933756470680237,0.5625,0.26933756470680237,0.5,9.08678562194109,4.472425973042846,0.0,0.0,0.0,0.0,0.0,0.53
985,0.2742,2.2565526962280273,2.618338791306937e-05,4543272.0,133.9375,89.75,190.5,0.0625,129.85416793823242,89.75,177.5,0.4375,0.125,0.4375,0.125,0.75,10.497874990105629,5.301818747073412,0.0,0.0,0.0,0.0,0.0,0.53
986,0.296,3.1681323051452637,2.61536171479607e-05,4549036.0,198.5,154.75,224.25,0.1875,179.1875,154.75,198.5,0.1875,0.26933756470680237,0.1875,0.26933756470680237,0.5,12.501849055290222,6.476347506046295,0.0,0.0,0.0,0.0,0.0,0.53
987,0.0988,2.184993267059326,2.612384638285204e-05,4553472.0,141.75,115.5,170.5,0.1875,126.47916793823242,115.5,134.5,0.6875,0.125,0.6875,0.125,0.75,2.8493289593607187,1.5215053856372833,0.0,0.0,0.0,0.0,0.0,0.53
988,-0.0681,2.2826781272888184,2.609407561774338e-05,4558160.0,143.25,127.0,172.0,0.0625,136.41666793823242,127.0,146.25,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,3.434806250035763,1.9685635510832071,0.0,0.0,0.0,0.0,0.0,0.53
989,0.0413,0.7222100496292114,2.6064304852634713e-05,4562199.0,122.4375,114.25,130.0,0.0,122.4375,114.25,130.0,0.9375,0.125,0.9375,0.125,0.75,0.2584136538207531,0.10910587687976658,0.0,0.0,0.0,0.0,0.0,0.53
990,0.0179,0.8082216382026672,2.603453408752605e-05,4566992.0,148.5625,133.5,160.25,0.0,148.5625,133.5,160.25,0.625,0.25,0.625,0.25,0.5,0.21710366383194923,0.19171393103897572,0.0,0.0,0.0,0.0,0.0,0.53
991,0.1854,2.8100244998931885,2.6004763322417387e-05,4572044.0,164.75,148.75,196.25,0.0,164.75,148.75,196.25,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,3.2979635559022427,2.270154105499387,0.0,0.0,0.0,0.0,0.0,0.53
992,0.1148,6.780282020568848,2.5974992557308725e-05,4576470.0,135.375,113.5,158.25,0.0,135.375,113.5,158.25,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,2.2563917227089405,1.443760029040277,0.0,0.0,0.0,0.0,0.0,0.53
993,0.2075,1.9544637203216553,2.5945221792200057e-05,4581285.0,159.6875,133.25,184.5,0.125,139.25,133.25,146.0,0.6875,0.125,0.6875,0.125,0.75,4.851024642586708,2.6057203211821616,0.0,0.0,0.0,0.0,0.0,0.53
994,0.2244,6.779055595397949,2.59154510270914e-05,4586634.0,173.8125,165.5,190.25,0.375,108.8125,101.5,126.25,0.4375,0.125,0.4375,0.125,0.75,5.005699314177036,2.9650809578597546,0.0,0.0,0.0,0.0,0.0,0.53
995,0.1264,1.2033716440200806,2.5885680261982737e-05,4591508.0,158.375,132.25,180.25,0.125,150.375,132.25,168.0,0.3125,0.125,0.3125,0.125,0.75,3.2957264743745327,2.077115874737501,0.0,0.0,0.0,0.0,0.0,0.54
996,0.1811,0.05612211674451828,2.585590949687407e-05,4595718.0,125.375,100.0,163.75,0.125,113.27083587646484,100.0,122.5,0.6875,0.26933756470680237,0.6875,0.26933756470680237,0.5,3.577295057475567,2.5016249381005764,0.0,0.0,0.0,0.0,0.0,0.54
997,0.3517,7.045310020446777,2.5826138731765408e-05,4600663.0,170.5625,126.25,223.5,0.1875,158.72916793823242,126.25,205.75,0.5,0.25,0.5,0.25,0.5,5.357713840901852,3.1091176569461823,0.0,0.0,0.0,0.0,0.0,0.54
998,0.0076,4.771722316741943,2.5796367966656743e-05,4604549.0,114.125,100.0,128.75,0.0,114.125,100.0,128.75,0.9375,0.125,0.9375,0.125,0.75,0.33439263328909874,0.18593965284526348,0.0,0.0,0.0,0.0,0.0,0.54
999,0.1129,2.871107816696167,2.576659720154808e-05,4609417.0,155.5,126.5,183.0,0.0,155.5,126.5,183.0,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,6.95900047570467,2.9679105188697577,0.0,0.0,0.0,0.0,0.0,0.54
1000,0.1005,4.9229416847229,2.5736826436439417e-05,4612963.0,95.375,89.75,103.25,0.0,95.375,89.75,103.25,0.875,0.25,0.875,0.25,0.5,1.4397900477051735,0.4379733745008707,0.0,0.0,0.0,0.0,0.0,0.54
1001,0.3604,4.219033718109131,2.5707055671330755e-05,4617554.0,147.9375,102.75,187.25,0.125,131.4375,102.75,168.5,0.6875,0.125,0.6875,0.125,0.75,7.589378893375397,3.0745337307453156,0.0,0.0,0.0,0.0,0.0,0.54
1002,0.1588,4.14574670791626,2.5677284906222094e-05,4621963.0,125.8125,106.25,153.75,0.125,112.5,106.25,127.5,0.5,0.0,0.5,0.0,1.0,7.473865546286106,3.1177122816443443,0.0,0.0,0.0,0.0,0.0,0.54
1003,0.4988,4.012595176696777,2.5647514141113425e-05,4626571.0,144.25,109.5,188.0,0.0625,136.375,109.5,161.25,0.3125,0.41367512941360474,0.3125,0.41367512941360474,0.25,14.287434339523315,5.934169888496399,0.0,0.0,0.0,0.0,0.0,0.54
1004,0.305,7.127963542938232,2.5617743376004767e-05,4631697.0,177.125,116.75,235.75,0.3125,142.5625,116.75,166.0,0.0625,0.125,0.0625,0.125,0.75,17.83725357055664,7.3133111000061035,0.0,0.0,0.0,0.0,0.0,0.54
1005,0.1885,3.1607460975646973,2.55879726108961e-05,4636092.0,151.1875,128.5,186.25,0.0625,144.75,128.5,165.25,0.5625,0.125,0.5625,0.125,0.75,7.533839002251625,3.068387785926461,0.0,0.0,0.0,0.0,0.0,0.54
1006,0.1084,1.0875520706176758,2.5558201845787438e-05,4640402.0,126.375,116.0,143.5,0.0,126.375,116.0,143.5,0.8125,0.375,0.8125,0.375,0.25,3.1665299013257027,1.6303330473601818,0.0,0.0,0.0,0.0,0.0,0.54
1007,0.0676,1.8890948295593262,2.5528431080678776e-05,4644567.0,121.0625,85.5,149.75,0.125,104.5625,85.5,117.5,0.5625,0.375,0.5625,0.375,0.25,3.2556310072541237,1.7639060877263546,0.0,0.0,0.0,0.0,0.0,0.54
1008,0.2768,0.04997338727116585,2.549866031557011e-05,4649506.0,159.6875,138.75,205.25,0.125,144.85416793823242,138.75,149.25,0.8125,0.26933756470680237,0.8125,0.26933756470680237,0.5,3.03796074911952,1.6583112040534616,0.0,0.0,0.0,0.0,0.0,0.54
1009,0.008,0.2799372971057892,2.546888955046145e-05,4652810.0,80.5,76.25,85.0,0.0,80.5,76.25,85.0,0.9375,0.125,0.9375,0.125,0.75,0.40163567662239075,0.313981618732214,0.0,0.0,0.0,0.0,0.0,0.54
1010,-0.0691,0.010296200402081013,2.5439118785352785e-05,4656846.0,120.5,103.0,140.0,0.0,120.5,103.0,140.0,0.75,0.25,0.75,0.25,0.5,0.4599575065076351,0.19620005786418915,0.0,0.0,0.0,0.0,0.0,0.54
1011,0.0021,2.321742296218872,2.5409348020244123e-05,4661544.0,154.125,144.75,163.75,0.0625,153.45833587646484,144.75,162.75,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.1960218120366335,0.24026483483612537,0.0,0.0,0.0,0.0,0.0,0.54
1012,0.1219,0.006408118177205324,2.5379577255135455e-05,4666153.0,139.0625,127.75,159.0,0.0625,133.08333587646484,127.75,141.0,0.9375,0.125,0.9375,0.125,0.75,1.1374597549438477,0.7215084000490606,0.0,0.0,0.0,0.0,0.0,0.54
1013,0.3225,2.51029372215271,2.5349806490026794e-05,4670750.0,149.8125,120.5,186.5,0.0625,143.0625,120.5,184.5,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,4.736022636294365,2.414187181740999,0.0,0.0,0.0,0.0,0.0,0.54
1014,0.1454,5.039471626281738,2.5320035724918136e-05,4675434.0,153.75,122.25,172.75,0.1875,134.25,122.25,146.75,0.6875,0.125,0.6875,0.125,0.75,5.21629410982132,2.372515633702278,0.0,0.0,0.0,0.0,0.0,0.55
1015,0.2896,0.028076007962226868,2.5290264959809467e-05,4679766.0,143.5,104.5,184.25,0.1875,120.66666793823242,104.5,147.75,0.5625,0.125,0.5625,0.125,0.75,9.22571873664856,4.248931257985532,0.0,0.0,0.0,0.0,0.0,0.55
1016,-0.0793,0.005840171594172716,2.5260494194700806e-05,4684257.0,132.6875,119.0,148.5,0.0,132.6875,119.0,148.5,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,0.19994590058922768,0.051951926201581955,0.0,0.0,0.0,0.0,0.0,0.55
1017,0.1124,0.032938551157712936,2.523072342959214e-05,4689637.0,186.25,152.0,221.5,0.125,177.89583587646484,152.0,207.25,0.4375,0.125,0.4375,0.125,0.75,2.237384758889675,1.1842384673655033,0.0,0.0,0.0,0.0,0.0,0.55
1018,0.1924,0.022830640897154808,2.520095266448348e-05,4694276.0,129.9375,106.5,155.75,0.0625,125.64583587646484,106.5,145.0,0.625,0.25,0.625,0.25,0.5,7.183208342641592,3.42407045699656,0.0,0.0,0.0,0.0,0.0,0.55
1019,0.2686,5.974940776824951,2.517118189937481e-05,4699539.0,180.4375,144.75,221.75,0.3125,154.16666793823242,144.75,165.25,0.3125,0.125,0.3125,0.125,0.75,10.100541606545448,4.385417848825455,0.0,0.0,0.0,0.0,0.0,0.55
1020,0.088,2.9834790229797363,2.5141411134266153e-05,4704320.0,148.5625,121.0,173.5,0.0625,142.54166793823242,121.0,157.5,0.625,0.39433756470680237,0.625,0.39433756470680237,0.25,3.7331073358654976,1.7833180204033852,0.0,0.0,0.0,0.0,0.0,0.55
1021,0.2961,2.1187450885772705,2.5111640369157492e-05,4708486.0,119.375,85.5,176.75,0.0625,108.77083396911621,85.5,143.5,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,7.697584450244904,3.608112786896527,0.0,0.0,0.0,0.0,0.0,0.55
1022,-0.1491,0.03147686645388603,2.5081869604048824e-05,4712503.0,104.3125,99.5,117.75,0.0,104.3125,99.5,117.75,0.8125,0.125,0.8125,0.125,0.75,0.2500184252858162,0.1184692494571209,0.0,0.0,0.0,0.0,0.0,0.55
1023,0.4651,0.04650713875889778,2.5052098838940162e-05,4716403.0,116.5,83.5,158.75,0.0625,107.41666793823242,83.5,130.75,0.8125,0.26933756470680237,0.8125,0.26933756470680237,0.5,4.820413056761026,2.5555708408355713,0.0,0.0,0.0,0.0,0.0,0.55
1024,0.1608,2.1803457736968994,2.5022328073831497e-05,4721273.0,156.375,135.5,171.75,0.125,148.5,135.5,166.0,0.5625,0.26933756470680237,0.5625,0.26933756470680237,0.5,4.995788656175137,2.4734023958444595,0.0,0.0,0.0,0.0,0.0,0.55
1025,0.1987,0.03983118385076523,2.4992557308722836e-05,4725602.0,132.3125,115.25,155.25,0.0625,127.375,115.25,139.25,0.5625,0.125,0.5625,0.125,0.75,7.0442394614219666,2.6818602681159973,0.0,0.0,0.0,0.0,0.0,0.55
1026,-0.0462,1.8222657442092896,2.496278654361417e-05,4729373.0,106.4375,92.25,122.5,0.0,106.4375,92.25,122.5,0.8125,0.125,0.8125,0.125,0.75,1.028107900172472,0.4482254786416888,0.0,0.0,0.0,0.0,0.0,0.55
1027,0.1203,1.1502958536148071,2.493301577850551e-05,4734233.0,165.75,145.75,190.0,0.0625,160.41666793823242,145.75,171.5,0.6875,0.375,0.6875,0.375,0.25,4.275760229676962,1.8510023392736912,0.0,0.0,0.0,0.0,0.0,0.55
1028,0.3971,5.88654899597168,2.4903245013396845e-05,4739144.0,161.9375,113.25,202.0,0.25,147.6875,113.25,186.0,0.1875,0.26933756470680237,0.1875,0.26933756470680237,0.5,16.161311388015747,6.1695557832717896,0.0,0.0,0.0,0.0,0.0,0.55
1029,0.1421,3.5547780990600586,2.487347424828818e-05,4742911.0,99.9375,94.0,112.25,0.0,99.9375,94.0,112.25,0.9375,0.125,0.9375,0.125,0.75,1.3522915951907635,0.6877593621611595,0.0,0.0,0.0,0.0,0.0,0.55
1030,0.321,1.6656333208084106,2.4843703483179522e-05,4747285.0,131.625,118.0,168.75,0.0625,120.95833396911621,118.0,126.75,0.875,0.25,0.875,0.25,0.5,2.5276684165000916,1.137410532683134,0.0,0.0,0.0,0.0,0.0,0.55
1031,0.5785,4.216353416442871,2.4813932718070857e-05,4752089.0,168.0,107.0,214.75,0.3125,137.56250381469727,107.0,171.5,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,12.226853556931019,4.347718320786953,0.0,0.0,0.0,0.0,0.0,0.55
1032,0.8512,5.124661922454834,2.4784161952962192e-05,4756861.0,158.25,102.5,230.5,0.3125,113.22916793823242,102.5,124.25,0.625,0.39433756470680237,0.625,0.39433756470680237,0.25,14.702205739915371,5.47033322788775,0.0,0.0,0.0,0.0,0.0,0.56
1033,0.2832,3.02554988861084,2.475439118785353e-05,4761400.0,134.1875,85.0,187.75,0.0625,124.33333396911621,85.0,160.5,0.5,0.28867512941360474,0.5,0.28867512941360474,0.5,7.9675581604242325,2.8268152438104153,0.0,0.0,0.0,0.0,0.0,0.56
1034,0.1265,3.233142852783203,2.4724620422744866e-05,4765463.0,107.1875,101.0,114.5,0.0,107.1875,101.0,114.5,0.875,0.14433756470680237,0.875,0.14433756470680237,0.75,5.1350747756659985,1.3850684743374586,0.0,0.0,0.0,0.0,0.0,0.56
1035,0.7257,6.227280616760254,2.46948496576362e-05,4770640.0,181.5625,86.5,242.0,0.375,127.25,86.5,158.5,0.1875,0.26933756470680237,0.1875,0.26933756470680237,0.5,29.953511953353882,7.885756134986877,0.0,0.0,0.0,0.0,0.0,0.56
1036,0.4956,0.035127073526382446,2.466507889252754e-05,4774701.0,111.0625,87.25,167.5,0.0625,100.20833396911621,87.25,128.0,0.8125,0.26933756470680237,0.8125,0.26933756470680237,0.5,7.17377595603466,1.9676847122609615,0.0,0.0,0.0,0.0,0.0,0.56
1037,0.2216,1.9097399711608887,2.4635308127418878e-05,4779081.0,135.25,119.25,155.5,0.0625,133.0625,119.25,149.25,0.8125,0.26933756470680237,0.8125,0.26933756470680237,0.5,5.803804636001587,1.7820495404303074,0.0,0.0,0.0,0.0,0.0,0.56
1038,0.1094,3.3426215648651123,2.4605537362310213e-05,4783449.0,123.75,104.5,153.0,0.0625,117.60416793823242,104.5,136.0,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,3.644880972802639,1.0727490969002247,0.0,0.0,0.0,0.0,0.0,0.56
1039,0.059,0.02541019208729267,2.4575766597201548e-05,4787006.0,91.5625,81.25,105.25,0.0,91.5625,81.25,105.25,0.9375,0.125,0.9375,0.125,0.75,1.2076929733157158,0.5969348400831223,0.0,0.0,0.0,0.0,0.0,0.56
1040,0.1139,1.9944576025009155,2.4545995832092887e-05,4791516.0,137.375,125.5,156.75,0.0625,131.89583587646484,125.5,136.75,0.9375,0.125,0.9375,0.125,0.75,1.2643318362534046,0.5365486275404692,0.0,0.0,0.0,0.0,0.0,0.56
1041,0.5233,5.255348205566406,2.4516225066984222e-05,4796338.0,163.625,126.0,240.0,0.1875,141.00000381469727,126.0,157.75,0.625,0.25,0.625,0.25,0.5,13.607982560992241,2.7631519977003336,0.0,0.0,0.0,0.0,0.0,0.56
1042,0.1916,0.014769395813345909,2.4486454301875557e-05,4800938.0,152.0,130.0,184.0,0.0,152.0,130.0,184.0,0.8125,0.125,0.8125,0.125,0.75,4.9958396181464195,1.0176560208201408,0.0,0.0,0.0,0.0,0.0,0.56
1043,0.1376,6.704970359802246,2.44566835367669e-05,4805350.0,144.75,124.25,163.25,0.125,130.9375,124.25,139.0,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,4.463752042502165,1.2484530694782734,0.0,0.0,0.0,0.0,0.0,0.56
1044,0.4511,3.7541916370391846,2.4426912771658234e-05,4809682.0,132.75,108.25,182.0,0.125,116.75,108.25,125.25,0.75,0.25,0.75,0.25,0.5,13.12373311072588,2.2849992997944355,0.0,0.0,0.0,0.0,0.0,0.56
1045,0.3979,3.22621488571167,2.439714200654957e-05,4814809.0,180.4375,148.0,219.5,0.25,157.9583339691162,148.0,168.75,0.5,0.25,0.5,0.25,0.5,9.11626747995615,2.321132536046207,0.0,0.0,0.0,0.0,0.0,0.56
1046,0.4879,1.9575221538543701,2.4367371241440908e-05,4819764.0,149.1875,112.75,176.25,0.1875,121.8125,112.75,139.75,0.625,0.14433756470680237,0.625,0.14433756470680237,0.75,21.140399172902107,3.9223323110491037,0.0,0.0,0.0,0.0,0.0,0.56
1047,0.6081,1.3882452249526978,2.4337600476332243e-05,4824587.0,152.1875,99.0,210.75,0.125,132.375,99.0,177.0,0.5625,0.26933756470680237,0.5625,0.26933756470680237,0.5,18.829308938235044,3.88965885899961,0.0,0.0,0.0,0.0,0.0,0.56
1048,0.4729,10.367813110351562,2.4307829711223578e-05,4830269.0,192.625,152.5,218.0,0.5,153.5625,152.5,154.75,0.25,0.0,0.25,0.0,1.0,22.956806644797325,5.270009968429804,0.0,0.0,0.0,0.0,0.0,0.56
1049,0.6285,1.8749573230743408,2.4278058946114917e-05,4835499.0,172.875,119.75,203.5,0.1875,140.625,119.75,160.5,0.4375,0.26933756470680237,0.4375,0.26933756470680237,0.5,16.853059381246567,4.006883233785629,0.0,0.0,0.0,0.0,0.0,0.56
1050,0.0037,0.015315117314457893,2.4248288181006255e-05,4839928.0,134.0625,129.25,141.5,0.0,134.0625,129.25,141.5,0.5,0.0,0.5,0.0,1.0,0.1864936165511608,0.062007661908864975,0.0,0.0,0.0,0.0,0.0,0.56
1051,0.0636,0.6709563136100769,2.421851741589759e-05,4843886.0,115.125,108.0,124.25,0.0,115.125,108.0,124.25,0.875,0.25,0.875,0.25,0.5,0.2504409160465002,0.06344833690673113,0.0,0.0,0.0,0.0,0.0,0.57
1052,0.197,3.0384531021118164,2.4188746650788925e-05,4848651.0,153.3125,129.75,184.25,0.0625,149.16666793823242,129.75,177.0,0.5625,0.125,0.5625,0.125,0.75,4.91373198851943,1.3716316390782595,0.0,0.0,0.0,0.0,0.0,0.57
1053,0.1911,0.03433552011847496,2.4158975885680264e-05,4853274.0,140.4375,127.0,168.0,0.0,140.4375,127.0,168.0,0.8125,0.125,0.8125,0.125,0.75,7.830547139048576,1.8673607790842652,0.0,0.0,0.0,0.0,0.0,0.57
1054,0.1932,1.8946465253829956,2.41292051205716e-05,4858016.0,155.125,111.5,209.0,0.3125,125.75000190734863,111.5,153.0,0.3125,0.125,0.3125,0.125,0.75,10.064378410577774,3.099208913743496,0.0,0.0,0.0,0.0,0.0,0.57
1055,0.0048,0.016082003712654114,2.4099434355462934e-05,4861977.0,112.3125,96.5,124.75,0.0,112.3125,96.5,124.75,0.75,0.0,0.75,0.0,1.0,0.24170586094260216,0.07745766267180443,0.0,0.0,0.0,0.0,0.0,0.57
1056,0.0183,2.2972850799560547,2.4069663590354273e-05,4866305.0,129.25,116.0,147.75,0.0,129.25,116.0,147.75,0.5,0.25,0.5,0.25,0.5,1.925352320075035,0.6372422082349658,0.0,0.0,0.0,0.0,0.0,0.57
1057,0.1847,5.283426761627197,2.403989282524561e-05,4870783.0,135.625,118.25,166.0,0.0625,128.70833587646484,118.25,138.75,0.9375,0.125,0.9375,0.125,0.75,2.8146422132849693,0.8478680551052094,0.0,0.0,0.0,0.0,0.0,0.57
1058,0.0152,0.010732759721577168,2.4010122060136946e-05,4875805.0,167.125,151.25,179.0,0.0,167.125,151.25,179.0,0.75,0.25,0.75,0.25,0.5,0.17894357815384865,0.05814935080707073,0.0,0.0,0.0,0.0,0.0,0.57
1059,0.099,0.1406981498003006,2.398035129502828e-05,4879578.0,102.3125,91.5,113.75,0.0,102.3125,91.5,113.75,0.75,0.25,0.75,0.25,0.5,1.3244610950350761,0.5676520466804504,0.0,0.0,0.0,0.0,0.0,0.57
1060,0.0432,3.2915279865264893,2.395058052991962e-05,4883830.0,136.0,100.0,155.5,0.0,136.0,100.0,155.5,0.625,0.25,0.625,0.25,0.5,4.008659988641739,1.3059676121920347,0.0,0.0,0.0,0.0,0.0,0.57
